id,address,address_type,street,street_type,street_dir,x,y,report_date,time_start,time_end,crime_type_id,arrested,l1_code
1004,100 WALTON ST,StreetAddress,WALTON,ST, ,935063.435,1110875.399,2022-01-07 00:00:00.000000,1237,1237,5,FALSE,
1005,"400 W BRIGHTON, 13205",PointAddress,BRIGHTON,, ,935753.9192,1100645.414,2022-02-03 00:00:00.000000,1100,1600,1,FALSE,From Motor Vehicle
1006,"400 W BRIGHTON, 13205",PointAddress,BRIGHTON,, ,935753.9192,1100645.414,2022-02-28 00:00:00.000000,627,627,2,FALSE,Motor Vehicle
1007,100 WALTON ST,StreetAddress,WALTON,ST, ,935063.435,1110875.399,2022-02-17 00:00:00.000000,1200,1200,1,FALSE,All Other
1008,"400 W BRIGHTON, 13205",PointAddress,BRIGHTON,, ,935753.9192,1100645.414,2022-01-26 00:00:00.000000,1833,1833,4,TRUE,Shoplifting
1009,100 WALTON ST,StreetAddress,WALTON,ST, ,935063.435,1110875.399,2022-04-22 00:00:00.000000,2000,1435,3,FALSE,From Building
1010,"400 W BRIGHTON, 13205",PointAddress,BRIGHTON,, ,935753.9192,1100645.414,2022-05-23 00:00:00.000000,1030,1139,1,FALSE,All Other
1011,100 WALTON ST,StreetAddress,WALTON,ST, ,935063.435,1110875.399,2022-02-11 00:00:00.000000,1322,1322,5,TRUE,
1012,100 WALTON ST,StreetAddress,WALTON,ST, ,935063.435,1110875.399,2022-06-05 00:00:00.000000,1830,1830,5,TRUE,
1013,"400 ENGLEWOOD, 13207",PointAddress,ENGLEWOOD,, ,934072.748,1094945.71,2022-02-05 00:00:00.000000,0,1200,2,TRUE,Motor Vehicle
1014,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-04-08 00:00:00.000000,1800,752,5,FALSE,
1015,100 W SENECA TPKE,StreetAddress,SENECA,TPKE, ,938052.849,1093672.655,2022-01-24 00:00:00.000000,1125,1125,1,FALSE,From Motor Vehicle
1016,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-05-28 00:00:00.000000,1900,630,1,FALSE,From Motor Vehicle
1017,100 WASHINGTON SQ,StreetAddress,WASHINGTON,SQ, ,932779.0872,1118910.166,2022-03-17 00:00:00.000000,1035,1035,5,FALSE,
1018,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-07-21 00:00:00.000000,1930,1938,1,TRUE,
1019,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-05-28 00:00:00.000000,430,942,1,FALSE,From Motor Vehicle
1020,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-04-24 00:00:00.000000,2332,2332,5,FALSE,
1021,100 WENTE TER,StreetAddress,WENTE,TER, ,934153.0391,1097341.547,2022-06-25 00:00:00.000000,805,806,5,TRUE,
1022,100 WEISER CT,StreetAddress,WEISER,CT, ,937406.6192,1108938.475,2022-08-10 00:00:00.000000,130,1115,3,FALSE,All Other
1023,100 WHEATON RD,StreetAddress,WHEATON,RD, ,942558.865,1118270.932,2022-05-03 00:00:00.000000,0,400,1,FALSE,From Motor Vehicle
1024,"400 EUCLID, 13210",PointAddress,EUCLID,, ,942295.809,1106604.076,2022-05-08 00:00:00.000000,1200,1453,1,FALSE,From Motor Vehicle
1025,"400 EUCLID, 13210",PointAddress,EUCLID,, ,942295.809,1106604.076,2022-07-28 00:00:00.000000,2200,553,1,FALSE,
1026,100 WESTWOOD RD,StreetAddress,WESTWOOD,RD, ,923619.9434,1102888.455,2022-06-10 00:00:00.000000,1100,853,1,FALSE,From Motor Vehicle
1027,100 WHEATON RD,StreetAddress,WHEATON,RD, ,942558.865,1118270.932,2022-06-06 00:00:00.000000,2200,300,3,TRUE,From Building
1028,"400 EUCLID, 13210",PointAddress,EUCLID,, ,942295.809,1106604.076,2022-05-14 00:00:00.000000,500,1454,1,FALSE,From Motor Vehicle
1029,100 WESTMORELAND AVE,StreetAddress,WESTMORELAND,AVE, ,945369.8336,1112004.591,2022-07-19 00:00:00.000000,1644,1644,5,TRUE,
1030,100 WHITE ST,StreetAddress,WHITE,ST, ,933629.9563,1106910.382,2022-02-22 00:00:00.000000,430,430,3,FALSE,
1031,100 WHITWELL DR,StreetAddress,WHITWELL,DR, ,939412.5461,1116441.521,2022-07-13 00:00:00.000000,1000,1057,1,FALSE,
1032,100 WOOD AVE,StreetAddress,WOOD,AVE, ,937240.4069,1102922.915,2022-06-21 00:00:00.000000,500,2200,3,FALSE,From Building
1033,100 WILSON PL,StreetAddress,WILSON,PL, ,953645.5454,1108543.575,2022-03-16 00:00:00.000000,2156,2156,1,TRUE,
1034,"400 HAWLEY, 13203",PointAddress,HAWLEY,, ,938989.5365,1112766.25,2022-07-04 00:00:00.000000,2351,2351,5,TRUE,
1035,"400 KIRK, 13205",PointAddress,KIRK,, ,935004.7763,1103590.464,2022-07-02 00:00:00.000000,2300,2300,1,FALSE,From Motor Vehicle
1036,100 WOOD AVE,StreetAddress,WOOD,AVE, ,937240.4069,1102922.915,2022-07-15 00:00:00.000000,1500,1145,1,TRUE,
1037,100 WILKINSON ST,StreetAddress,WILKINSON,ST, ,933208.4335,1111902.769,2022-03-05 00:00:00.000000,1710,1710,2,TRUE,Motor Vehicle
1038,100 WOOD AVE,StreetAddress,WOOD,AVE, ,937240.4069,1102922.915,2022-04-23 00:00:00.000000,2010,2010,5,FALSE,
1039,"400 MERRIMAN, 13204",PointAddress,MERRIMAN,, ,930677.7294,1108016.694,2022-06-10 00:00:00.000000,400,400,5,FALSE,
1040,"400 MERRIMAN, 13204",PointAddress,MERRIMAN,, ,930677.7294,1108016.694,2022-04-20 00:00:00.000000,1412,1412,1,FALSE,
1041,"400 MERRIMAN, 13204",PointAddress,MERRIMAN,, ,930677.7294,1108016.694,2022-04-24 00:00:00.000000,1900,800,3,FALSE,From Building
1042,100 WOOD AVE,StreetAddress,WOOD,AVE, ,937240.4069,1102922.915,2022-01-14 00:00:00.000000,1621,1621,4,FALSE,Purse Snatch
1043,100 WOOD AVE,StreetAddress,WOOD,AVE, ,937240.4069,1102922.915,2022-05-20 00:00:00.000000,925,925,5,FALSE,
1044,"400 MILTON, 13204",PointAddress,MILTON,, ,925903.9512,1111634.713,2022-02-08 00:00:00.000000,530,537,3,TRUE,From Building
1045,"400 MILTON, 13204",PointAddress,MILTON,, ,925903.9512,1111634.713,2022-07-25 00:00:00.000000,426,426,3,FALSE,From Building
1046,100 WOODLAND AVE,StreetAddress,WOODLAND,AVE, ,937382.9445,1104188.652,2022-01-18 00:00:00.000000,130,230,1,FALSE,From Motor Vehicle
1047,1000 AVERY AVE,StreetAddress,AVERY,AVE, ,923533.5287,1113479.104,2022-08-10 00:00:00.000000,1600,1753,2,FALSE,Motor Vehicle
1048,100 WOODSIDE DR,StreetAddress,WOODSIDE,DR, ,949095.013,1106406.866,2022-03-10 00:00:00.000000,1100,1200,1,FALSE,All Other
1049,1000 AVERY AVE,StreetAddress,AVERY,AVE, ,923533.5287,1113479.104,2022-08-04 00:00:00.000000,1715,1736,2,FALSE,Of MV Parts/Accessories
1050,"400 NICHOLS, 13206",PointAddress,NICHOLS,, ,948428.6712,1115967.243,2022-02-17 00:00:00.000000,1324,1324,1,FALSE,All Other
1051,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-05-23 00:00:00.000000,1812,1812,5,FALSE,
1052,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-07-06 00:00:00.000000,2030,2030,4,FALSE,Pocket Picking
1053,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-06-25 00:00:00.000000,550,555,3,FALSE,
1054,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-07-03 00:00:00.000000,254,254,3,FALSE,
1055,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-06-03 00:00:00.000000,447,447,3,FALSE,All Other
1056,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-06-26 00:00:00.000000,2340,2340,4,TRUE,Purse Snatch
1057,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-06-07 00:00:00.000000,1845,1845,1,FALSE,Pocket Picking
1058,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-07-05 00:00:00.000000,530,530,3,TRUE,
1059,"400 SHUART, 13203",PointAddress,SHUART,, ,942873.7832,1115975.532,2022-07-06 00:00:00.000000,242,242,3,FALSE,
1060,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-05-13 00:00:00.000000,1712,1712,2,FALSE,Motor Vehicle
1061,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-05-29 00:00:00.000000,1215,1215,2,TRUE,Motor Vehicle
1062,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-01-29 00:00:00.000000,1715,1715,1,FALSE,From Motor Vehicle
1063,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-02-02 00:00:00.000000,1900,700,2,FALSE,Motor Vehicle
1064,"400 STOLP, 13207",PointAddress,STOLP,, ,930530.5718,1104424.161,2022-07-13 00:00:00.000000,2300,915,3,FALSE,From Building
1065,"400 STOLP, 13207",PointAddress,STOLP,, ,930530.5718,1104424.161,2022-05-06 00:00:00.000000,2330,2148,5,TRUE,
1066,"400 STOLP, 13207",PointAddress,STOLP,, ,930530.5718,1104424.161,2022-03-03 00:00:00.000000,2200,2200,1,FALSE,Shoplifting
1067,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-03-02 00:00:00.000000,1500,1153,2,TRUE,Motor Vehicle
1068,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-06-10 00:00:00.000000,1630,1630,2,TRUE,Motor Vehicle
1069,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-01-28 00:00:00.000000,1345,1345,2,FALSE,Motor Vehicle
1070,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-01-01 00:00:00.000000,0,947,2,FALSE,Motor Vehicle
1071,1000 CANAL ST,StreetAddress,CANAL,ST, ,942712.6291,1112179.545,2022-05-27 00:00:00.000000,1445,1445,2,FALSE,Motor Vehicle
1072,,,,, ,0,0,2022-05-07 00:00:00.000000,1648,1648,2,FALSE,Motor Vehicle
1073,,,,, ,0,0,2022-01-10 00:00:00.000000,2010,2359,1,FALSE,All Other
1074,,,,, ,0,0,2022-02-23 00:00:00.000000,1150,1150,1,FALSE,All Other
1075,,,,, ,0,0,2022-04-04 00:00:00.000000,900,900,1,FALSE,Of MV Parts/Accessories
1076,,,,, ,0,0,2022-04-04 00:00:00.000000,900,930,1,FALSE,Of MV Parts/Accessories
1077,,,,, ,0,0,2022-03-02 00:00:00.000000,800,800,1,FALSE,All Other
1078,1000 DANFORTH ST,StreetAddress,DANFORTH,ST, ,935210.985,1119816.766,2022-05-07 00:00:00.000000,1955,2100,3,FALSE,From Building
1079,1000 DANFORTH ST,StreetAddress,DANFORTH,ST, ,935210.985,1119816.766,2022-03-26 00:00:00.000000,54,54,5,FALSE,
1080,1000 E FAYETTE ST,StreetAddress,FAYETTE,ST, ,939660.5307,1111035.184,2022-05-01 00:00:00.000000,230,230,4,FALSE,All Other
1081,1000 E COLVIN ST,StreetAddress,COLVIN,ST, ,940832.9736,1102562.313,2022-05-21 00:00:00.000000,1930,1600,2,FALSE,Motor Vehicle
1082,1000 E GENESEE ST,StreetAddress,GENESEE,ST, ,939655.6752,1110445.295,2022-07-07 00:00:00.000000,1022,1022,4,TRUE,Purse Snatch
1083,1000 E GENESEE ST,StreetAddress,GENESEE,ST, ,939655.6752,1110445.295,2022-06-20 00:00:00.000000,1245,1245,1,FALSE,All Other
1084,1000 ERIE BLVD E,StreetAddress,ERIE,BLVD,E,939671.8529,1111845.455,2022-08-01 00:00:00.000000,2343,2343,1,FALSE,Of Bicycle
1085,1000 EUCLID AVE,StreetAddress,EUCLID,AVE, ,944927.3502,1106847.654,2022-06-28 00:00:00.000000,1600,1000,1,FALSE,All Other
1086,100 WHITTIER AVE,StreetAddress,WHITTIER,AVE, ,928477.6576,1110373.517,2022-06-14 00:00:00.000000,27,27,3,FALSE,From Building
1087,"500 CORTLAND, 13205",PointAddress,CORTLAND,, ,934427.0476,1104332.121,2022-06-30 00:00:00.000000,2243,2243,5,TRUE,
1088,"500 CORTLAND, 13205",PointAddress,CORTLAND,, ,934427.0476,1104332.121,2022-07-17 00:00:00.000000,1530,1545,1,TRUE,
1089,"500 E BRIGHTON, 13210",PointAddress,BRIGHTON,, ,939987.5284,1098168.086,2022-01-08 00:00:00.000000,1830,2030,2,FALSE,Motor Vehicle
1090,"500 E BRIGHTON, 13210",PointAddress,BRIGHTON,, ,939987.5284,1098168.086,2022-06-09 00:00:00.000000,2225,2225,1,FALSE,All Other
1091,"500 EUCLID, 13210",PointAddress,EUCLID,, ,942639.6545,1106648.592,2022-04-10 00:00:00.000000,300,300,3,FALSE,From Building
1092,"500 EUCLID, 13210",PointAddress,EUCLID,, ,942639.6545,1106648.592,2022-03-10 00:00:00.000000,550,625,3,FALSE,Motor Vehicle
1093,"500 EUCLID, 13210",PointAddress,EUCLID,, ,942639.6545,1106648.592,2022-05-08 00:00:00.000000,100,100,1,FALSE,Pocket Picking
1094,"500 HAWLEY, 13203",PointAddress,HAWLEY,, ,939713.9873,1112694.653,2022-07-28 00:00:00.000000,1220,549,1,FALSE,
1095,"500 HAWLEY, 13203",PointAddress,HAWLEY,, ,939713.9873,1112694.653,2022-08-14 00:00:00.000000,557,557,1,FALSE,
1096,"500 HICKOK, 13206",PointAddress,HICKOK,, ,945785.9288,1114787.806,2022-07-12 00:00:00.000000,405,405,3,FALSE,From Building
1097,1000 FIRST NORTH ST,StreetAddress,FIRST NORTH,ST, ,935379.572,1119172.42,2022-05-12 00:00:00.000000,300,1600,5,TRUE,
1098,"500 OAKWOOD, 13205",PointAddress,OAKWOOD,, ,937298.1138,1105681.953,2022-02-09 00:00:00.000000,0,0,1,FALSE,All Other
1099,"500 OAKWOOD, 13205",PointAddress,OAKWOOD,, ,937298.1138,1105681.953,2022-08-12 00:00:00.000000,1651,1651,2,FALSE,Motor Vehicle
1100,1000 HARRISON ST,StreetAddress,HARRISON,ST, ,940237.9937,1109470.509,2022-03-29 00:00:00.000000,1930,2030,3,FALSE,From Building
1101,1000 FIRST NORTH ST,StreetAddress,FIRST NORTH,ST, ,935379.572,1119172.42,2022-03-21 00:00:00.000000,2312,2312,5,FALSE,
1102,1000 FIRST NORTH ST,StreetAddress,FIRST NORTH,ST, ,935379.572,1119172.42,2022-02-03 00:00:00.000000,204,204,3,TRUE,
1103,1000 HAWLEY AVE,StreetAddress,HAWLEY,AVE, ,941705.8218,1113573.251,2022-04-17 00:00:00.000000,100,600,2,FALSE,Motor Vehicle
1104,1000 HARRISON ST,StreetAddress,HARRISON,ST, ,940237.9937,1109470.509,2022-04-22 00:00:00.000000,300,500,1,FALSE,From Motor Vehicle
1105,1000 HAWLEY AVE,StreetAddress,HAWLEY,AVE, ,941705.8218,1113573.251,2022-02-05 00:00:00.000000,2330,2330,2,FALSE,Motor Vehicle
1106,1000 HARRISON ST,StreetAddress,HARRISON,ST, ,940237.9937,1109470.509,2022-03-20 00:00:00.000000,2222,2222,3,FALSE,
1107,1000 HARRISON ST,StreetAddress,HARRISON,ST, ,940237.9937,1109470.509,2022-02-13 00:00:00.000000,2245,130,3,FALSE,From Building
1108,1000 HIGHLAND ST,StreetAddress,HIGHLAND,ST, ,938229.8659,1117642.689,2022-07-05 00:00:00.000000,1330,1340,5,TRUE,
1109,1000 HIGHLAND ST,StreetAddress,HIGHLAND,ST, ,938229.8659,1117642.689,2022-04-07 00:00:00.000000,1249,1249,5,TRUE,
1110,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-08-08 00:00:00.000000,316,316,3,TRUE,
1111,,,,, ,0,0,2022-03-14 00:00:00.000000,2037,2037,5,TRUE,
1112,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-08-04 00:00:00.000000,2000,1359,1,FALSE,From Motor Vehicle
1113,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-03-10 00:00:00.000000,1000,1010,2,FALSE,Motor Vehicle
1114,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-03-30 00:00:00.000000,117,117,5,TRUE,
1115,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-04-19 00:00:00.000000,1430,1445,2,FALSE,Motor Vehicle
1116,"500 S MIDLER, 13206",PointAddress,MIDLER,, ,948176.5292,1115263.833,2022-08-10 00:00:00.000000,1200,1200,1,FALSE,All Other
1117,1000 LANCASTER AVE,StreetAddress,LANCASTER,AVE, ,943339.2455,1105104.394,2022-05-15 00:00:00.000000,2022,2022,1,FALSE,All Other
1118,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-03-12 00:00:00.000000,145,215,1,FALSE,From Motor Vehicle
1119,1000 JAMES ST,StreetAddress,JAMES,ST, ,940171.624,1114961.421,2022-08-07 00:00:00.000000,1300,1300,1,FALSE,All Other
1120,1000 LODI ST,StreetAddress,LODI,ST, ,937997.4911,1114377.477,2022-03-16 00:00:00.000000,2330,2330,2,FALSE,Motor Vehicle
1121,1000 LANCASTER AVE,StreetAddress,LANCASTER,AVE, ,943339.2455,1105104.394,2022-01-14 00:00:00.000000,445,445,3,FALSE,From Building
1122,1000 LODI ST,StreetAddress,LODI,ST, ,937997.4911,1114377.477,2022-05-20 00:00:00.000000,2200,1025,1,FALSE,All Other
1123,1000 LODI ST,StreetAddress,LODI,ST, ,937997.4911,1114377.477,2022-05-23 00:00:00.000000,1115,1125,5,TRUE,
1124,1000 MADISON ST,StreetAddress,MADISON,ST, ,940836.003,1109890.293,2022-03-21 00:00:00.000000,1532,1532,3,FALSE,
1125,1000 MADISON ST,StreetAddress,MADISON,ST, ,940836.003,1109890.293,2022-01-30 00:00:00.000000,30,1430,2,FALSE,Motor Vehicle
1126,,,,, ,0,0,2022-01-03 00:00:00.000000,800,1100,1,FALSE,From Building
1127,1000 BUTTERNUT ST,StreetAddress,BUTTERNUT,ST, ,937796.8261,1116749.91,2022-03-04 00:00:00.000000,1855,1855,5,TRUE,
1128,1000 N GEDDES ST,StreetAddress,GEDDES,ST, ,930613.6858,1114956.914,2022-03-10 00:00:00.000000,215,215,3,FALSE,
1129,1000 N MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,936083.5305,1115394.551,2022-07-01 00:00:00.000000,1905,1905,1,TRUE,All Other
1130,"500 STAFFORD, 13206",PointAddress,STAFFORD,, ,946149.0318,1114806.244,2022-01-01 00:00:00.000000,1705,1705,3,FALSE,
1131,"500 SUMMIT, 13207",PointAddress,SUMMIT,, ,931863.6397,1102023.094,2022-03-03 00:00:00.000000,1355,1355,1,FALSE,All Other
1132,1000 N SALINA ST,StreetAddress,SALINA,ST, ,934393.1815,1116787.518,2022-08-04 00:00:00.000000,2030,1552,2,FALSE,Motor Vehicle
1133,"500 UNIVERSITY, 13210",PointAddress,UNIVERSITY,, ,941522.4523,1107672.511,2022-07-07 00:00:00.000000,1800,2300,1,FALSE,Of Bicycle
1134,"500 UNIVERSITY, 13210",PointAddress,UNIVERSITY,, ,941522.4523,1107672.511,2022-07-13 00:00:00.000000,2315,1104,1,FALSE,
1135,1000 OAK ST,StreetAddress,OAK,ST, ,939693.8894,1117328.858,2022-07-06 00:00:00.000000,1700,1730,1,FALSE,Motor Vehicle
1136,"500 UNIVERSITY, 13210",PointAddress,UNIVERSITY,, ,941522.4523,1107672.511,2022-03-21 00:00:00.000000,700,1700,3,FALSE,From Building
1137,"500 E BRIGHTON, 13210",PointAddress,BRIGHTON,, ,939987.5284,1098168.086,2022-04-23 00:00:00.000000,2245,2245,5,TRUE,
1138,"500 CORTLAND, 13205",PointAddress,CORTLAND,, ,934427.0476,1104332.121,2022-05-10 00:00:00.000000,2200,230,1,TRUE,All Other
1139,1000 NORTHWAY ST,StreetAddress,NORTHWAY,ST, ,951899.3866,1112722.456,2022-06-08 00:00:00.000000,1200,1700,3,FALSE,From Building
1140,"500 WALNUT, 13210",PointAddress,WALNUT,, ,940753.6958,1110361.423,2022-02-28 00:00:00.000000,1448,1500,3,FALSE,
1141,1000 OAK ST,StreetAddress,OAK,ST, ,939693.8894,1117328.858,2022-06-26 00:00:00.000000,308,308,2,TRUE,
1142,1000 N MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,936083.5305,1115394.551,2022-07-24 00:00:00.000000,2030,2030,5,FALSE,
1143,1000 PARK AVE,StreetAddress,PARK,AVE, ,928020.0599,1112447.276,2022-05-27 00:00:00.000000,1000,1000,5,FALSE,
1144,"500 WALNUT, 13210",PointAddress,WALNUT,, ,940753.6958,1110361.423,2022-07-24 00:00:00.000000,2100,2100,5,FALSE,
1145,"500 WALNUT, 13210",PointAddress,WALNUT,, ,940753.6958,1110361.423,2022-05-26 00:00:00.000000,2130,1014,1,FALSE,From Motor Vehicle
1146,"600 BELLEVUE, 13204",PointAddress,BELLEVUE,, ,932687.1538,1105540.287,2022-06-03 00:00:00.000000,2219,2219,5,FALSE,
1147,"600 BURNET, 13203",PointAddress,BURNET,, ,939696.4906,1112366.539,2022-07-29 00:00:00.000000,0,1315,1,FALSE,All Other
1148,1000 PARK ST,StreetAddress,PARK,ST, ,936496.3108,1116924.681,2022-04-18 00:00:00.000000,2121,2121,5,FALSE,
1149,1000 PARK ST,StreetAddress,PARK,ST, ,936496.3108,1116924.681,2022-01-02 00:00:00.000000,1705,1714,5,FALSE,
1150,1000 N SALINA ST,StreetAddress,SALINA,ST, ,934393.1815,1116787.518,2022-08-11 00:00:00.000000,2328,2328,5,FALSE,
1151,1000 N TOWNSEND ST,StreetAddress,TOWNSEND,ST, ,935507.5964,1115650.587,2022-05-19 00:00:00.000000,2200,626,3,FALSE,From Building
1152,1000 PARK ST,StreetAddress,PARK,ST, ,936496.3108,1116924.681,2022-07-18 00:00:00.000000,328,328,3,FALSE,From Building
1153,1000 N SALINA ST,StreetAddress,SALINA,ST, ,934393.1815,1116787.518,2022-05-31 00:00:00.000000,1200,1500,1,FALSE,All Other
1154,1000 S CLINTON ST,StreetAddress,CLINTON,ST, ,935631.0275,1107549.216,2022-02-01 00:00:00.000000,1633,1633,1,FALSE,
1155,1000 S GEDDES ST,StreetAddress,GEDDES,ST, ,929836.4811,1107179.437,2022-05-12 00:00:00.000000,1400,1400,5,TRUE,
1156,"600 FELLOWS, 13210",PointAddress,FELLOWS,, ,945369.2091,1106053.527,2022-07-04 00:00:00.000000,1900,900,1,FALSE,From Motor Vehicle
1157,1000 S GEDDES ST,StreetAddress,GEDDES,ST, ,929836.4811,1107179.437,2022-03-21 00:00:00.000000,1802,1802,5,FALSE,
1158,1000 S GEDDES ST,StreetAddress,GEDDES,ST, ,929836.4811,1107179.437,2022-02-26 00:00:00.000000,1015,1033,5,TRUE,
1159,1000 S GEDDES ST,StreetAddress,GEDDES,ST, ,929836.4811,1107179.437,2022-03-18 00:00:00.000000,2116,2116,5,TRUE,
1160,"600 W ONONDAGA, 13204",PointAddress,ONONDAGA,, ,933501.5857,1107706.032,2022-06-09 00:00:00.000000,1934,1934,1,FALSE,All Other
1161,1000 S MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937637.2441,1108533.02,2022-07-07 00:00:00.000000,431,431,3,FALSE,
1162,1000 S CLINTON ST,StreetAddress,CLINTON,ST, ,935631.0275,1107549.216,2022-02-17 00:00:00.000000,500,545,1,FALSE,From Building
1163,"600 S WILBUR, 13204",PointAddress,WILBUR,, ,928965.5292,1109320.408,2022-07-04 00:00:00.000000,1200,1200,2,FALSE,Motor Vehicle
1164,"600 S WILBUR, 13204",PointAddress,WILBUR,, ,928965.5292,1109320.408,2022-05-28 00:00:00.000000,359,359,1,FALSE,From Motor Vehicle
1165,1000 S MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937637.2441,1108533.02,2022-01-05 00:00:00.000000,2141,2141,5,TRUE,
1166,1000 S MCBRIDE ST,StreetAddress,MCBRIDE,ST, ,937637.2441,1108533.02,2022-07-12 00:00:00.000000,1708,1708,5,TRUE,
1167,1000 S SALINA ST,StreetAddress,SALINA,ST, ,936087.8233,1107159.142,2022-07-29 00:00:00.000000,2010,2010,1,FALSE,Shoplifting
1168,1000 SOUTH AVE,StreetAddress,SOUTH,AVE, ,933897.1432,1103558.577,2022-07-25 00:00:00.000000,1800,730,1,FALSE,Of MV Parts/Accessories
1169,1000 S TOWNSEND ST,StreetAddress,TOWNSEND,ST, ,937170.2743,1108543.907,2022-05-03 00:00:00.000000,1928,1928,5,FALSE,
1170,1000 STOLP AVE,StreetAddress,STOLP,AVE, ,928126.2574,1104259.79,2022-06-25 00:00:00.000000,2130,2130,2,FALSE,Motor Vehicle
1171,"600 W OSTRANDER, 13205",PointAddress,OSTRANDER,, ,935203.3061,1098421.9,2022-07-01 00:00:00.000000,1630,1727,5,FALSE,
1172,"600 W OSTRANDER, 13205",PointAddress,OSTRANDER,, ,935203.3061,1098421.9,2022-01-02 00:00:00.000000,1100,1103,3,TRUE,
1173,1000 TALLMAN ST,StreetAddress,TALLMAN,ST, ,932644.9432,1106364.144,2022-01-14 00:00:00.000000,1541,1541,5,TRUE,
1174,"700 ACKERMAN, 13210",PointAddress,ACKERMAN,, ,942796.4019,1107246.446,2022-08-01 00:00:00.000000,320,320,2,FALSE,Motor Vehicle
1175,1000 S TOWNSEND ST,StreetAddress,TOWNSEND,ST, ,937170.2743,1108543.907,2022-03-15 00:00:00.000000,1700,1700,3,TRUE,
1176,"700 BELLEVUE, 13204",PointAddress,BELLEVUE,, ,932379.2195,1105525.626,2022-04-24 00:00:00.000000,1602,1602,5,FALSE,
1177,1000 TEALL AVE,StreetAddress,TEALL,AVE, ,943418.3589,1115321.798,2022-07-13 00:00:00.000000,600,1056,1,FALSE,
1178,1000 TURTLE ST,StreetAddress,TURTLE,ST, ,934934.8272,1121370.404,2022-07-20 00:00:00.000000,10,110,2,TRUE,Motor Vehicle
1179,"500 WALNUT, 13210",PointAddress,WALNUT,, ,940753.6958,1110361.423,2022-07-28 00:00:00.000000,1240,555,1,FALSE,
1180,"700 E BRIGHTON, 13205",PointAddress,BRIGHTON,, ,939850.1902,1095480.878,2022-02-18 00:00:00.000000,720,731,5,TRUE,
1181,1000 VALLEY DR,StreetAddress,VALLEY,DR, ,934656.1103,1096024.51,2022-07-27 00:00:00.000000,1601,2229,3,FALSE,
1182,1000 W BELDEN AVE,StreetAddress,BELDEN,AVE, ,931280.0445,1113394.901,2022-02-12 00:00:00.000000,1200,0,2,FALSE,Motor Vehicle
1183,1000 W FAYETTE ST,StreetAddress,FAYETTE,ST, ,930933.5986,1110237.553,2022-02-18 00:00:00.000000,1430,1430,1,FALSE,From Building
